fips,county,pop_total,pop_margin,male_total,male_error,female_total,female_error
38091,"Steele County, North Dakota",1003,74,599,50,404,45
38093,"Stutsman County, North Dakota",10884,402,5792,312,5092,229
38095,"Towner County, North Dakota",1096,67,614,52,482,57
38097,"Traill County, North Dakota",4068,125,2244,80,1824,96
38099,"Walsh County, North Dakota",5547,161,3040,122,2507,121
38101,"Ward County, North Dakota",36907,647,21404,347,15503,476
38103,"Wells County, North Dakota",2046,113,1098,82,948,71
38105,"Williams County, North Dakota",14741,434,8980,263,5761,308
39001,"Adams County, Ohio",9933,522,5087,316,4846,359
39003,"Allen County, Ohio",45345,856,24231,583,21114,611
39005,"Ashland County, Ohio",22737,601,11877,418,10860,416
39007,"Ashtabula County, Ohio",40579,863,21761,655,18818,551
39009,"Athens County, Ohio",25650,972,12963,604,12687,684
39011,"Auglaize County, Ohio",21956,419,11758,280,10198,305
39013,"Belmont County, Ohio",28898,680,15472,440,13426,461
39015,"Brown County, Ohio",17926,527,9237,419,8689,415
39017,"Butler County, Ohio",172092,1744,90388,1064,81704,1230
39019,"Carroll County, Ohio",12146,436,6642,299,5504,328
39021,"Champaign County, Ohio",17244,520,9095,389,8149,345
39023,"Clark County, Ohio",57085,967,29297,634,27788,669
39025,"Clermont County, Ohio",95039,1300,50572,715,44467,946
39027,"Clinton County, Ohio",17739,502,9276,393,8463,336
39029,"Columbiana County, Ohio",45332,961,24538,658,20794,596
39031,"Coshocton County, Ohio",14924,501,8375,383,6549,295
39033,"Crawford County, Ohio",17443,508,8873,394,8570,305
39035,"Cuyahoga County, Ohio",563859,2456,279985,1861,283874,1680
39037,"Darke County, Ohio",22876,537,12147,371,10729,368
39039,"Defiance County, Ohio",17630,473,9221,279,8409,348
39041,"Delaware County, Ohio",90637,932,48443,552,42194,815
39043,"Erie County, Ohio",34866,774,17480,540,17386,518
39045,"Fairfield County, Ohio",68426,948,35795,616,32631,760
39047,"Fayette County, Ohio",12131,431,6450,252,5681,315
39049,"Franklin County, Ohio",588228,3156,300738,2209,287490,2172
39051,"Fulton County, Ohio",19852,421,10253,272,9599,330
39053,"Gallia County, Ohio",11215,461,5861,317,5354,280
39055,"Geauga County, Ohio",44803,790,24249,519,20554,493
39057,"Greene County, Ohio",75504,1215,39821,751,35683,862
39059,"Guernsey County, Ohio",16019,449,8643,258,7376,348
39061,"Hamilton County, Ohio",371781,2750,188999,1696,182782,1896
39063,"Hancock County, Ohio",35882,799,18667,523,17215,587
39065,"Hardin County, Ohio",13055,503,6600,364,6455,309
39067,"Harrison County, Ohio",6679,307,3708,205,2971,191
39069,"Henry County, Ohio",13010,396,6965,285,6045,254
39071,"Highland County, Ohio",15955,548,9040,385,6915,389
39073,"Hocking County, Ohio",12054,437,6498,293,5556,264
39075,"Holmes County, Ohio",17754,509,10819,285,6935,382
39077,"Huron County, Ohio",26117,519,13675,358,12442,356
39079,"Jackson County, Ohio",12631,498,6621,320,6010,346
39081,"Jefferson County, Ohio",27627,639,14218,476,13409,456
39083,"Knox County, Ohio",27070,618,14773,369,12297,465
39085,"Lake County, Ohio",114382,1241,58379,806,56003,857
39087,"Lawrence County, Ohio",23771,848,12344,463,11427,591
39089,"Licking County, Ohio",79463,1033,40983,755,38480,724
39091,"Logan County, Ohio",19668,604,10508,375,9160,455
39093,"Lorain County, Ohio",134656,1369,68194,1085,66462,931
39095,"Lucas County, Ohio",188659,1614,95032,1005,93627,1373
39097,"Madison County, Ohio",17979,496,9861,370,8118,290
39099,"Mahoning County, Ohio",99499,1128,50323,770,49176,852
39101,"Marion County, Ohio",25548,697,13637,522,11911,432
39103,"Medina County, Ohio",86386,887,46160,583,40226,703
39105,"Meigs County, Ohio",8431,376,4385,251,4046,251
39107,"Mercer County, Ohio",19973,400,10753,223,9220,285
39109,"Miami County, Ohio",47639,938,25462,563,22177,623
39111,"Monroe County, Ohio",5496,264,3049,183,2447,189
39113,"Montgomery County, Ohio",230951,2105,116579,1284,114372,1386
39115,"Morgan County, Ohio",5726,296,3141,196,2585,176
39117,"Morrow County, Ohio",15662,556,8162,386,7500,398
39119,"Muskingum County, Ohio",36089,877,18227,560,17862,538
39121,"Noble County, Ohio",4205,425,2183,261,2022,254
39123,"Ottawa County, Ohio",18883,423,10247,311,8636,315
39125,"Paulding County, Ohio",8437,261,4707,162,3730,168
39127,"Perry County, Ohio",14380,594,7925,367,6455,384
39129,"Pickaway County, Ohio",23756,599,12685,402,11071,458
39131,"Pike County, Ohio",9590,499,5113,362,4477,326
39133,"Portage County, Ohio",78558,1194,40600,732,37958,885
39135,"Preble County, Ohio",18947,430,10046,258,8901,335
39137,"Putnam County, Ohio",17352,378,9207,227,8145,259
39139,"Richland County, Ohio",49219,871,25263,664,23956,598
39141,"Ross County, Ohio",28590,809,15465,600,13125,571
39143,"Sandusky County, Ohio",27622,623,14425,435,13197,397
39145,"Scioto County, Ohio",27108,877,13539,663,13569,499
39147,"Seneca County, Ohio",24797,623,13179,346,11618,463
39149,"Shelby County, Ohio",22772,522,12220,322,10552,378
39151,"Stark County, Ohio",168675,1641,86927,1131,81748,990
39153,"Summit County, Ohio",250838,1821,128932,1241,121906,1185
39155,"Trumbull County, Ohio",85716,1057,44600,732,41116,814
39157,"Tuscarawas County, Ohio",41535,649,22066,450,19469,501
39159,"Union County, Ohio",24352,565,13141,432,11211,461
39161,"Van Wert County, Ohio",12622,321,6780,270,5842,275
39163,"Vinton County, Ohio",4881,287,2647,242,2234,186
39165,"Warren County, Ohio",102396,1297,54671,965,47725,963
39167,"Washington County, Ohio",25354,650,13546,404,11808,444
39169,"Wayne County, Ohio",52442,736,29189,466,23253,510
39171,"Williams County, Ohio",16226,502,8587,300,7639,365
39173,"Wood County, Ohio",61921,921,31847,688,30074,646
39175,"Wyandot County, Ohio",10596,354,5518,242,5078,210
40001,"Adair County, Oklahoma",8243,249,4361,170,3882,174
40003,"Alfalfa County, Oklahoma",2168,259,1300,245,868,58
40005,"Atoka County, Oklahoma",4642,354,2350,290,2292,154
40007,"Beaver County, Oklahoma",2611,108,1490,74,1121,92
40009,"Beckham County, Oklahoma",9510,649,5718,453,3792,353
40011,"Blaine County, Oklahoma",3542,389,1622,306,1920,145
40013,"Bryan County, Oklahoma",18269,548,9752,331,8517,376
40015,"Caddo County, Oklahoma",10794,411,6210,327,4584,238
40017,"Canadian County, Oklahoma",59537,995,31331,635,28206,683
40019,"Carter County, Oklahoma",20332,561,10794,393,9538,385
40021,"Cherokee County, Oklahoma",18909,575,9854,396,9055,439
40023,"Choctaw County, Oklahoma",5331,229,2693,181,2638,138
40025,"Cimarron County, Oklahoma",1128,74,656,44,472,60
40027,"Cleveland County, Oklahoma",129278,1494,68958,1014,60320,1083
40029,"Coal County, Oklahoma",2180,123,1135,94,1045,71
40031,"Comanche County, Oklahoma",57271,915,33293,684,23978,680
40033,"Cotton County, Oklahoma",2554,178,1384,118,1170,106
40035,"Craig County, Oklahoma",5681,272,3013,228,2668,151
40037,"Creek County, Oklahoma",29242,519,16052,347,13190,375
40039,"Custer County, Oklahoma",13545,458,7409,384,6136,278
40041,"Delaware County, Oklahoma",15123,468,8005,343,7118,291
40043,"Dewey County, Oklahoma",2033,109,1192,62,841,72
40045,"Ellis County, Oklahoma",1841,91,1011,60,830,57
40047,"Garfield County, Oklahoma",28541,679,16006,467,12535,432
40049,"Garvin County, Oklahoma",10663,331,5951,233,4712,217
40051,"Grady County, Oklahoma",23196,503,12645,341,10551,376
40053,"Grant County, Oklahoma",2084,91,1241,58,843,68
40055,"Greer County, Oklahoma",2278,224,1264,165,1014,109
40057,"Harmon County, Oklahoma",1098,99,613,71,485,59
40059,"Harper County, Oklahoma",1822,100,1081,57,741,69
40061,"Haskell County, Oklahoma",4532,192,2462,144,2070,154
40063,"Hughes County, Oklahoma",4447,204,2408,184,2039,115
40065,"Jackson County, Oklahoma",11885,396,6608,233,5277,277
40067,"Jefferson County, Oklahoma",2478,139,1386,72,1092,99
40069,"Johnston County, Oklahoma",3871,210,2105,154,1766,123
40071,"Kay County, Oklahoma",19460,411,10525,259,8935,306
40073,"Kingfisher County, Oklahoma",7356,284,4095,166,3261,226
40075,"Kiowa County, Oklahoma",3934,255,2246,170,1688,152
40077,"Latimer County, Oklahoma",3887,195,2143,129,1744,128
40079,"Le Flore County, Oklahoma",17855,521,9543,367,8312,281
40081,"Lincoln County, Oklahoma",14338,358,7936,231,6402,235
40083,"Logan County, Oklahoma",19254,747,10606,467,8648,451
40085,"Love County, Oklahoma",4029,148,2220,99,1809,121
40087,"McClain County, Oklahoma",16288,464,8965,318,7323,329
40089,"McCurtain County, Oklahoma",11970,394,6363,290,5607,269
40091,"McIntosh County, Oklahoma",7130,410,3558,260,3572,258
40093,"Major County, Oklahoma",3541,140,2072,102,1469,101
40095,"Marshall County, Oklahoma",5962,279,3164,203,2798,183
40097,"Mayes County, Oklahoma",16285,453,9278,330,7007,293
40099,"Murray County, Oklahoma",6067,280,3313,195,2754,185
40101,"Muskogee County, Oklahoma",26975,633,14389,474,12586,411
40103,"Noble County, Oklahoma",5068,220,2733,133,2335,171
40105,"Nowata County, Oklahoma",4167,190,2281,137,1886,154
40107,"Okfuskee County, Oklahoma",3943,279,2050,230,1893,122
40109,"Oklahoma County, Oklahoma",345320,2592,185827,1751,159493,1659
40111,"Okmulgee County, Oklahoma",14557,527,7760,350,6797,309
40113,"Osage County, Oklahoma",19305,563,10592,408,8713,321
40115,"Ottawa County, Oklahoma",12801,270,6672,166,6129,186
40117,"Pawnee County, Oklahoma",6719,235,3706,152,3013,154
40119,"Payne County, Oklahoma",36257,1032,19683,790,16574,565
40121,"Pittsburg County, Oklahoma",18166,435,9948,363,8218,296
40123,"Pontotoc County, Oklahoma",16976,474,8697,276,8279,335
40125,"Pottawatomie County, Oklahoma",29216,619,15643,353,13573,526
40127,"Pushmataha County, Oklahoma",3975,250,2002,173,1973,151
40129,"Roger Mills County, Oklahoma",1594,93,918,76,676,69
40131,"Rogers County, Oklahoma",40930,541,22286,358,18644,394
40133,"Seminole County, Oklahoma",9340,284,4994,191,4346,178
40135,"Sequoyah County, Oklahoma",15592,452,8132,322,7460,275
40137,"Stephens County, Oklahoma",18155,414,9666,323,8489,284
40139,"Texas County, Oklahoma",10783,375,6361,250,4422,288
40141,"Tillman County, Oklahoma",3019,187,1691,136,1328,115
40143,"Tulsa County, Oklahoma",290778,1676,155718,1201,135060,1110
40145,"Wagoner County, Oklahoma",33581,594,17932,354,15649,464
40147,"Washington County, Oklahoma",22387,478,11709,323,10678,358
40149,"Washita County, Oklahoma",5028,189,2976,98,2052,141
40151,"Woods County, Oklahoma",4178,254,2232,200,1946,149
40153,"Woodward County, Oklahoma",9360,422,5416,313,3944,262
41001,"Baker County, Oregon",6253,288,3214,221,3039,179
41003,"Benton County, Oregon",38407,854,19827,543,18580,618
41005,"Clackamas County, Oregon",177053,1926,95454,1118,81599,1362
41007,"Clatsop County, Oregon",17067,542,8876,361,8191,379
41009,"Columbia County, Oregon",19787,716,10361,472,9426,437
41011,"Coos County, Oregon",23019,927,11477,645,11542,555
41013,"Crook County, Oregon",7445,339,3873,241,3572,261
41015,"Curry County, Oregon",7774,495,3639,324,4135,361
41017,"Deschutes County, Oregon",69913,1172,36284,837,33629,954
41019,"Douglas County, Oregon",38207,982,19669,635,18538,641
41021,"Gilliam County, Oregon",858,78,526,54,332,55
41023,"Grant County, Oregon",2778,183,1448,118,1330,114
41025,"Harney County, Oregon",2839,240,1602,140,1237,145
41027,"Hood River County, Oregon",11055,432,6042,288,5013,280
41029,"Jackson County, Oregon",84039,1711,42464,909,41575,1186
41031,"Jefferson County, Oregon",7853,471,4403,417,3450,281
41033,"Josephine County, Oregon",27682,926,14270,571,13412,697
41035,"Klamath County, Oregon",25706,784,13894,524,11812,502
41037,"Lake County, Oregon",3213,314,1812,215,1401,156
41039,"Lane County, Oregon",152607,1782,77427,1163,75180,1173
41041,"Lincoln County, Oregon",19253,643,9928,381,9325,420
41043,"Linn County, Oregon",47276,888,25232,722,22044,718
41045,"Malheur County, Oregon",10381,466,5584,348,4797,269
41047,"Marion County, Oregon",131285,1843,68574,1223,62711,1214
41049,"Morrow County, Oregon",4657,216,2717,163,1940,151
41051,"Multnomah County, Oregon",375393,2499,195302,1839,180091,1485
41053,"Polk County, Oregon",30864,894,15890,616,14974,572
41055,"Sherman County, Oregon",759,59,427,47,332,45
41057,"Tillamook County, Oregon",9641,365,5087,247,4554,290
41059,"Umatilla County, Oregon",31023,752,16819,605,14204,439
41061,"Union County, Oregon",10554,401,5572,265,4982,264
41063,"Wallowa County, Oregon",2952,176,1395,132,1557,96
41065,"Wasco County, Oregon",10310,381,5234,274,5076,269
41067,"Washington County, Oregon",264018,2247,143433,1364,120585,1744
41069,"Wheeler County, Oregon",571,62,303,41,268,41
41071,"Yamhill County, Oregon",42744,925,22309,625,20435,714
42001,"Adams County, Pennsylvania",49589,723,26516,550,23073,441
42003,"Allegheny County, Pennsylvania",592946,2783,303188,1873,289758,1987
42005,"Armstrong County, Pennsylvania",29972,471,16198,338,13774,322
42007,"Beaver County, Pennsylvania",78255,878,40411,682,37844,636
42009,"Bedford County, Pennsylvania",21759,426,12163,279,9596,294
42011,"Berks County, Pennsylvania",192172,1527,100522,1107,91650,1126
42013,"Blair County, Pennsylvania",56627,892,29446,627,27181,602
42015,"Bradford County, Pennsylvania",26348,487,14052,352,12296,325
42017,"Bucks County, Pennsylvania",314471,1982,166389,1265,148082,1504
42019,"Butler County, Pennsylvania",88945,1083,47379,673,41566,701
42021,"Cambria County, Pennsylvania",57694,885,30145,601,27549,662
42023,"Cameron County, Pennsylvania",2193,97,1222,61,971,70
42025,"Carbon County, Pennsylvania",28247,621,14988,468,13259,459
42027,"Centre County, Pennsylvania",72176,1377,39815,1051,32361,919
42029,"Chester County, Pennsylvania",253246,1730,135683,1047,117563,1373
42031,"Clarion County, Pennsylvania",16939,411,8789,314,8150,302
42033,"Clearfield County, Pennsylvania",33654,696,18287,521,15367,398
42035,"Clinton County, Pennsylvania",17217,489,9009,378,8208,304
42037,"Columbia County, Pennsylvania",30360,775,15632,406,14728,574
42039,"Crawford County, Pennsylvania",36739,692,19521,394,17218,483
42041,"Cumberland County, Pennsylvania",118698,1316,62425,823,56273,849
42043,"Dauphin County, Pennsylvania",129285,1860,65748,1225,63537,1100
42045,"Delaware County, Pennsylvania",260101,2063,131160,1357,128941,1462
42047,"Elk County, Pennsylvania",14720,381,7962,294,6758,221
42049,"Erie County, Pennsylvania",125712,1143,64284,947,61428,801
42051,"Fayette County, Pennsylvania",52418,960,27431,657,24987,676
42053,"Forest County, Pennsylvania",1529,368,674,311,855,97
42055,"Franklin County, Pennsylvania",69308,966,37369,638,31939,719
42057,"Fulton County, Pennsylvania",6414,173,3487,114,2927,119
42059,"Greene County, Pennsylvania",14541,542,7606,419,6935,298
42061,"Huntingdon County, Pennsylvania",18263,483,9648,364,8615,226
42063,"Indiana County, Pennsylvania",37884,757,20384,528,17500,504
42065,"Jefferson County, Pennsylvania",19307,357,10401,276,8906,213
42067,"Juniata County, Pennsylvania",10886,265,6087,184,4799,196
42069,"Lackawanna County, Pennsylvania",95629,1424,49588,812,46041,952
42071,"Lancaster County, Pennsylvania",251413,1894,134844,1399,116569,1206
42073,"Lawrence County, Pennsylvania",38604,670,20095,425,18509,484
42075,"Lebanon County, Pennsylvania",63075,862,33542,587,29533,596
42077,"Lehigh County, Pennsylvania",163372,1858,84693,1057,78679,1238
42079,"Luzerne County, Pennsylvania",142911,1444,74466,1053,68445,1003
42081,"Lycoming County, Pennsylvania",52779,828,28066,532,24713,535
42083,"McKean County, Pennsylvania",17463,437,9098,311,8365,270
42085,"Mercer County, Pennsylvania",48711,735,24760,425,23951,556
42087,"Mifflin County, Pennsylvania",19145,528,10587,344,8558,318
42089,"Monroe County, Pennsylvania",73083,1359,38937,1137,34146,1018
42091,"Montgomery County, Pennsylvania",408019,2426,211448,1627,196571,1708
42093,"Montour County, Pennsylvania",8442,278,4312,199,4130,208
42095,"Northampton County, Pennsylvania",139497,1394,73668,884,65829,943
42097,"Northumberland County, Pennsylvania",40275,739,21223,477,19052,461
42099,"Perry County, Pennsylvania",22189,387,11954,237,10235,279
42101,"Philadelphia County, Pennsylvania",611077,3822,292611,2762,318466,2930
42103,"Pike County, Pennsylvania",23140,702,12131,522,11009,433
42105,"Potter County, Pennsylvania",6931,155,3804,125,3127,109
42107,"Schuylkill County, Pennsylvania",62350,964,32758,646,29592,563
42109,"Snyder County, Pennsylvania",18565,375,9895,250,8670,283
42111,"Somerset County, Pennsylvania",32678,559,18010,442,14668,321
